;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;mse;rmse;mae;wape;mape;LOSS;VAL_LOSS
85;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;0.333334;1;32;200;656;Adam;0.001;minmax;0.0307636260986328;22.67490172386169;2394860.5;1025.13232421875;864.5094604492188;0.0454152740595665;0.0460940897464752;[0.053633395582437515, 0.028800223022699356, 0.027521245181560516, 0.02674366533756256, 0.026423167437314987, 0.026101646944880486, 0.025779858231544495, 0.025822998955845833, 0.02562340535223484, 0.025606252253055573, 0.025318974629044533];[0.04155949503183365, 0.04131148010492325, 0.039210766553878784, 0.03834149241447449, 0.04241166636347771, 0.03747459128499031, 0.03752895072102547, 0.039145540446043015, 0.04044569283723831, 0.037555135786533356, 0.03806955739855766]
86;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;0.333334;1;32;200;656;Adam;0.001;minmax;0.0241754055023193;69.03475069999695;2332555.75;998.8673706054688;842.5674438476562;0.0443030743737908;0.0450082048773765;[0.052803780883550644, 0.02883940003812313, 0.027669822797179222, 0.026827845722436905, 0.026346294209361076, 0.026165422052145004, 0.025944463908672333, 0.02591017633676529, 0.025679368525743484, 0.02572394721210003, 0.02561301365494728, 0.025523288175463676, 0.025268327444791794, 0.025359071791172028, 0.025310592725872993, 0.0252399742603302, 0.025123706087470055, 0.025042295455932617, 0.025054629892110825, 0.02512284740805626, 0.024854594841599464, 0.024794934317469597, 0.02477758377790451, 0.02488068863749504, 0.024776529520750046, 0.02467634342610836, 0.02485436387360096, 0.0246919933706522, 0.024523045867681503, 0.02460280805826187, 0.02453538589179516, 0.02453138679265976, 0.024455878883600235, 0.024545306339859962, 0.024679644033312798, 0.024446429684758186];[0.0413888655602932, 0.040832340717315674, 0.0385783426463604, 0.038185566663742065, 0.038065407425165176, 0.040655314922332764, 0.038165319710969925, 0.03766476735472679, 0.03785211220383644, 0.03752690181136131, 0.03717797249555588, 0.03820211812853813, 0.037170760333538055, 0.03930254653096199, 0.03848389536142349, 0.040200985968112946, 0.03776482120156288, 0.03707293048501015, 0.03738772124052048, 0.03883463516831398, 0.03679618611931801, 0.037600528448820114, 0.04028919339179993, 0.04092346504330635, 0.03789239749312401, 0.036639533936977386, 0.03806561231613159, 0.037376005202531815, 0.03692398592829704, 0.03870096430182457, 0.03663269802927971, 0.03821388632059097, 0.038009777665138245, 0.037006162106990814, 0.03728805482387543, 0.037105459719896317]
87;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};72;0.333334;1;32;200;656;Adam;0.001;minmax;32.43741512298584;173.68956851959229;2386145.5;1008.1632690429688;849.0757446289062;0.0448473581515778;0.0454841442406177;[0.2541924715042114, 0.04155559837818146, 0.03336331248283386, 0.03108377195894718, 0.029832296073436737, 0.02891363576054573, 0.0281224362552166, 0.02751247026026249, 0.027281682938337326, 0.026825174689292908, 0.026647575199604034, 0.026522215455770493, 0.026296034455299377, 0.026049884036183357, 0.02610143832862377, 0.02603359892964363, 0.025912510231137276, 0.025837993249297142];[0.054020706564188004, 0.0422821119427681, 0.041270531713962555, 0.04146142303943634, 0.0419006273150444, 0.039483822882175446, 0.03809449076652527, 0.041011031717061996, 0.03833824396133423, 0.04129308834671974, 0.03785499185323715, 0.03856755793094635, 0.03699676692485809, 0.038138579577207565, 0.038248270750045776, 0.03887879475951195, 0.037255726754665375, 0.03738665580749512]
88;demand;mlp;0;{'hidden_layers': [32]};72;0.333334;1;32;200;656;Adam;0.001;minmax;0.0073952674865722;32.238707065582275;2406789.25;1018.4024047851562;852.6924438476562;0.0450525327098785;0.0457322373986244;[0.0560312494635582, 0.029216112568974495, 0.028227549046278, 0.027430826798081398, 0.026871563866734505, 0.026557913050055504, 0.02637714520096779, 0.026108428835868835, 0.02590460143983364, 0.025738198310136795, 0.025760233402252197, 0.02555711753666401, 0.025579852983355522, 0.025454582646489143, 0.025409886613488197, 0.025308163836598396, 0.025273451581597328, 0.02519896626472473, 0.02518344111740589, 0.025100357830524445, 0.02511088363826275];[0.04192215949296951, 0.040345195680856705, 0.03958519548177719, 0.03885747864842415, 0.03804025053977966, 0.03826799616217613, 0.03843103349208832, 0.03790751472115517, 0.03767048195004463, 0.03847426548600197, 0.0372292622923851, 0.03718787431716919, 0.03720744699239731, 0.038776688277721405, 0.03708989545702934, 0.03705606609582901, 0.03707263991236687, 0.03733870014548302, 0.0381116159260273, 0.03723730891942978, 0.03755398467183113]
89;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;0.333334;1;64;200;328;Adam;0.001;minmax;0.0211880207061767;19.958044290542603;2384366.25;1012.5839233398438;852.4806518554688;0.0448922773214598;0.0455064624547958;[0.0755760446190834, 0.03073747456073761, 0.028538845479488373, 0.027625510469079018, 0.027040639892220497, 0.026648133993148804, 0.02635490521788597, 0.026070231571793556, 0.02592780813574791, 0.025760427117347717, 0.02565721608698368, 0.02557760663330555, 0.025559935718774796, 0.02547423169016838, 0.025232821702957153, 0.02534203790128231, 0.02511822059750557];[0.047914400696754456, 0.042383868247270584, 0.0432591550052166, 0.04097829759120941, 0.03870287910103798, 0.03915182873606682, 0.03859134390950203, 0.037750259041786194, 0.03881494700908661, 0.0392327681183815, 0.03763198107481003, 0.03733193129301071, 0.03874395042657852, 0.03763630613684654, 0.037832438945770264, 0.037764694541692734, 0.03753959387540817]
90;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};72;0.333334;1;64;200;328;Adam;0.001;minmax;49.82642984390259;96.073096036911;2412692.5;1007.9481201171876;843.7586669921875;0.0447638458642305;0.0454625263810157;[0.30797335505485535, 0.04913770407438278, 0.03680723160505295, 0.032575152814388275, 0.031132632866501808, 0.030105553567409515, 0.02919226698577404, 0.02868049219250679, 0.028153887018561363, 0.027695713564753532, 0.027287917211651802, 0.02706458419561386, 0.026922866702079773, 0.026611043140292168, 0.026462268084287643, 0.026141179725527763, 0.026108168065547943, 0.02603631094098091, 0.025870690122246742];[0.06063736230134964, 0.045530494302511215, 0.04496248811483383, 0.040920279920101166, 0.039765678346157074, 0.03912769630551338, 0.038828399032354355, 0.03863459825515747, 0.03806684911251068, 0.03921222686767578, 0.03833024576306343, 0.03821800276637077, 0.042865902185440063, 0.03714309260249138, 0.0371706560254097, 0.03811880573630333, 0.03784853592514992, 0.03823145478963852, 0.03715243190526962]
91;demand;mlp;0;{'hidden_layers': [32]};72;0.333334;1;64;200;328;Adam;0.001;minmax;0.0125398635864257;32.14944505691528;2384170.5;1002.3897094726562;842.1946411132812;0.0445635494909351;0.04519834369421;[0.07992110401391983, 0.03163696452975273, 0.029198821634054184, 0.028240395709872246, 0.02757972665131092, 0.027290724217891693, 0.026846865192055702, 0.026542164385318756, 0.026385152712464333, 0.02624136209487915, 0.026105323806405067, 0.02596050687134266, 0.0258160512894392, 0.02581358700990677, 0.02564752846956253, 0.025626009330153465, 0.0256511140614748, 0.0254351906478405, 0.025547102093696594, 0.025380896404385567, 0.02534331940114498, 0.02523057721555233, 0.02529955841600895, 0.02514330856502056, 0.02528773620724678, 0.025182140991091728, 0.025131328031420708, 0.025019682943820953, 0.024994978681206703, 0.025011230260133743, 0.024957505986094475, 0.024906761944293976];[0.047473616898059845, 0.04157647117972374, 0.04001103714108467, 0.03982212021946907, 0.03894607350230217, 0.03969743847846985, 0.03828635811805725, 0.03937842324376106, 0.03910815715789795, 0.03781907260417938, 0.03827577456831932, 0.037935804575681686, 0.03894060477614403, 0.03790818527340889, 0.037304870784282684, 0.03759409114718437, 0.03707978129386902, 0.037582121789455414, 0.03718895465135574, 0.036995913833379745, 0.036997582763433456, 0.03695673868060112, 0.03773370385169983, 0.03737472742795944, 0.038775987923145294, 0.036978352814912796, 0.03668923303484917, 0.03683938458561897, 0.0369473360478878, 0.03681282699108124, 0.03741735592484474, 0.03709040582180023]
92;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;0.666667;1;32;200;656;Adam;0.001;minmax;0.0429973602294921;37.84758710861206;2396315.0;1046.6246337890625;887.10888671875;0.0468287891562628;0.0481986440718174;[0.04805212467908859, 0.028032884001731873, 0.02670804038643837, 0.02584332786500454, 0.025399185717105865, 0.02529704011976719, 0.025177478790283203, 0.024849170818924904, 0.024811068549752235, 0.024677274748682976, 0.024432571604847908, 0.024503082036972046, 0.024429764598608017, 0.024259747937321663];[0.0463017039000988, 0.04362472519278526, 0.03832827880978584, 0.03802882134914398, 0.0383102186024189, 0.03781914338469505, 0.037481069564819336, 0.04159962758421898, 0.03701828047633171, 0.03890591114759445, 0.03864745795726776, 0.0403144508600235, 0.039371732622385025, 0.03906770423054695]
93;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};72;0.666667;1;32;200;656;Adam;0.001;minmax;33.81965231895447;173.27771830558777;2363493.0;1072.68212890625;913.975341796875;0.0473746804344621;0.048258651047945;[0.21255052089691162, 0.04041199013590813, 0.0321517214179039, 0.03003711812198162, 0.028521275147795677, 0.027653640136122704, 0.027141960337758064, 0.026565400883555412, 0.026250280439853668, 0.02593190222978592, 0.025912515819072723, 0.025630515068769455, 0.02560575306415558, 0.025396933779120445, 0.02546655386686325];[0.05189128592610359, 0.04605818912386894, 0.0486280620098114, 0.040275320410728455, 0.03891583904623985, 0.04913422465324402, 0.03752174228429794, 0.04648628458380699, 0.03751233220100403, 0.036744534969329834, 0.03848780319094658, 0.03735053911805153, 0.04268603399395943, 0.03711766004562378, 0.040290236473083496]
94;demand;mlp;0;{'hidden_layers': [32]};72;0.666667;1;32;200;656;Adam;0.001;minmax;0.0123686790466308;36.88366436958313;2530987.25;1082.55517578125;924.6539306640624;0.048366668021122;0.0498070456087589;[0.05929160490632057, 0.0293426550924778, 0.027751915156841278, 0.026605073362588882, 0.026048434898257256, 0.02568391151726246, 0.025425530970096588, 0.02535257488489151, 0.025231171399354935, 0.024970168247818947, 0.024776700884103775, 0.02482852339744568, 0.024712130427360535, 0.024545982480049133, 0.024558154866099358, 0.02445749007165432, 0.024528970941901207, 0.02435065619647503, 0.024387020617723465, 0.024182161316275597];[0.0444740355014801, 0.04245991259813309, 0.04109014943242073, 0.03849310800433159, 0.037862107157707214, 0.03743896260857582, 0.03817376494407654, 0.04214078560471535, 0.03856830671429634, 0.03693161904811859, 0.04032488167285919, 0.03867937624454498, 0.037206925451755524, 0.03667996823787689, 0.036110248416662216, 0.0365295372903347, 0.03913580998778343, 0.03883284330368042, 0.03630044311285019, 0.04071129113435745]
95;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;0.666667;1;64;200;328;Adam;0.001;minmax;0.0650794506072998;25.50975012779236;2346997.0;1086.6826171875;934.6705932617188;0.047782028279901;0.0485051497817039;[0.06387331336736679, 0.02933405712246895, 0.027603158727288246, 0.026458604261279106, 0.025841156020760536, 0.025598911568522453, 0.02504536882042885, 0.02498468942940235, 0.024958522990345955, 0.02469608187675476, 0.024454573169350624, 0.024495817720890045, 0.024447310715913773, 0.0241739209741354, 0.024241672828793526, 0.024320213124155998, 0.02408067137002945];[0.04371359199285507, 0.04093939810991287, 0.039153385907411575, 0.04150889441370964, 0.03763895854353905, 0.03981943801045418, 0.039592936635017395, 0.036297835409641266, 0.03660707548260689, 0.03622284531593323, 0.03613658621907234, 0.03593473136425018, 0.03724055364727974, 0.036766521632671356, 0.036597274243831635, 0.038672566413879395, 0.04115646705031395]
96;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};72;0.666667;1;64;200;328;Adam;0.001;minmax;0.0834729671478271;110.00448727607728;2359442.0;1087.27734375;939.75;0.048300996117506;0.0491268560290336;[0.3531549274921417, 0.05530918389558792, 0.03907061368227005, 0.03385031968355179, 0.03126899152994156, 0.03019326739013195, 0.028958311304450035, 0.028042051941156387, 0.02759547531604767, 0.027182679623365402, 0.02688485011458397, 0.026329508051276207, 0.02589486539363861, 0.02579737827181816, 0.02588849514722824, 0.02562173828482628, 0.025365937501192093, 0.025517607107758522];[0.075765460729599, 0.048529304563999176, 0.04640502482652664, 0.040483906865119934, 0.041355717927217484, 0.03869074583053589, 0.0402936153113842, 0.03747120872139931, 0.03863240405917168, 0.03664243966341019, 0.03693459928035736, 0.03664533048868179, 0.036069631576538086, 0.03631296381354332, 0.036321546882390976, 0.03761281445622444, 0.03959851711988449, 0.041389502584934235]
97;demand;mlp;0;{'hidden_layers': [32]};72;0.666667;1;64;200;328;Adam;0.001;minmax;0.0077052116394042;33.1399462223053;2232663.5;968.4498291015624;811.8223876953125;0.0430902832684257;0.0440929606556892;[0.07131180912256241, 0.03201989084482193, 0.029162155464291573, 0.028034674003720284, 0.027243008837103844, 0.026629289612174034, 0.026367507874965668, 0.02577841840684414, 0.0255679152905941, 0.02540038526058197, 0.025166543200612068, 0.02503116987645626, 0.024955851957201958, 0.02482958324253559, 0.024771779775619507, 0.024667441844940186, 0.024587925523519516, 0.024535460397601128, 0.024471614509820938, 0.02429734356701374, 0.02432340569794178, 0.024171071127057076, 0.02419343590736389, 0.024172816425561905, 0.02405327372252941, 0.024120202288031578, 0.023967498913407326, 0.023935629054903984, 0.023898199200630188, 0.024028725922107697, 0.023928750306367874, 0.02399917133152485];[0.048133525997400284, 0.04199482873082161, 0.03989579528570175, 0.039219945669174194, 0.038200490176677704, 0.037545476108789444, 0.03708503395318985, 0.03853890672326088, 0.03719136863946915, 0.0365847609937191, 0.036495961248874664, 0.03654061630368233, 0.036604832857847214, 0.036004602909088135, 0.03598673641681671, 0.03635993227362633, 0.03581210970878601, 0.035864099860191345, 0.0357201024889946, 0.03567405045032501, 0.035956721752882004, 0.0379449836909771, 0.03647731989622116, 0.036630529910326004, 0.03552977368235588, 0.03609185665845871, 0.035392872989177704, 0.03703552111983299, 0.03561832755804062, 0.03718540444970131, 0.036036740988492966, 0.035745467990636826]
98;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;1.0;1;32;200;655;Adam;0.001;minmax;0.027489423751831;26.188008069992065;2283148.5;1060.5029296875;910.9463500976562;0.0467695422979874;0.0475711710751056;[0.044813089072704315, 0.027594706043601036, 0.02635696530342102, 0.025756588205695152, 0.025450751185417175, 0.025150373578071594, 0.025081012398004532, 0.02468811720609665, 0.024748392403125763];[0.04283494874835014, 0.03909795358777046, 0.04075456038117409, 0.037055764347314835, 0.03710782900452614, 0.03781885281205177, 0.03966614603996277, 0.03840813785791397, 0.040112901479005814]
99;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};72;1.0;1;32;200;655;Adam;0.001;minmax;47.46315836906433;279.7403838634491;2337246.0;1020.05908203125;863.9988403320312;0.0457493318711444;0.0469938553869724;[0.22723862528800964, 0.04085537791252136, 0.032647207379341125, 0.03034980595111847, 0.02892960235476494, 0.028014812618494034, 0.02740420773625374, 0.02689608931541443, 0.026374541223049164, 0.026330547407269478, 0.026034805923700333, 0.025682784616947174, 0.02560480497777462, 0.025427483022212982, 0.02574407309293747, 0.025228239595890045, 0.02510586380958557, 0.02486366406083107, 0.024966806173324585, 0.025095859542489052, 0.024901609867811203, 0.024561665952205658, 0.024747038260102272, 0.024616366252303123, 0.024580391123890877];[0.05178791284561157, 0.04145123064517975, 0.04492253065109253, 0.03881310671567917, 0.043420109897851944, 0.03800114989280701, 0.03784584999084473, 0.03865235298871994, 0.04000038281083107, 0.03850070759654045, 0.03777417540550232, 0.036903996020555496, 0.03705831617116928, 0.03989613428711891, 0.040105752646923065, 0.036686550825834274, 0.0362158939242363, 0.03940584510564804, 0.03789599612355232, 0.03594400733709335, 0.039669331163167953, 0.040132470428943634, 0.03731733560562134, 0.03836733102798462, 0.03803768381476402]
100;demand;mlp;0;{'hidden_layers': [32]};72;1.0;1;32;200;655;Adam;0.001;minmax;0.0077872276306152;36.89413046836853;2277145.5;1029.65283203125;873.125;0.0456279941538586;0.0465881377458572;[0.060103416442871094, 0.03020762838423252, 0.02832457795739174, 0.02735435776412487, 0.026516510173678398, 0.026028428226709366, 0.025796474888920784, 0.025507142767310143, 0.025341903790831566, 0.025058776140213013, 0.025121182203292847, 0.024690670892596245, 0.024705246090888977, 0.02468983083963394, 0.024556072428822517, 0.024481816217303276, 0.024424361065030098, 0.024236494675278664, 0.024424517527222633];[0.04486335813999176, 0.04094487056136131, 0.03952007368206978, 0.03874906525015831, 0.038787346333265305, 0.038670942187309265, 0.0373707190155983, 0.03825812786817551, 0.03852028772234917, 0.03912903741002083, 0.03750669211149216, 0.036850955337285995, 0.03614053130149841, 0.03594343364238739, 0.036533474922180176, 0.04178747534751892, 0.03721677511930466, 0.039273105561733246, 0.03845680505037308]
101;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;1.0;1;64;200;328;Adam;0.001;minmax;0.0242798328399658;28.57048749923706;2135898.75;968.3580322265624;815.0537719726562;0.0429916086472756;0.0439949855208396;[0.060307398438453674, 0.028734097257256508, 0.02724614180624485, 0.0263114832341671, 0.025836121290922165, 0.025357209146022797, 0.025004293769598007, 0.024663111194968224, 0.024766333401203156, 0.024597860872745514, 0.02454926259815693, 0.024340307340025902, 0.024163557216525078, 0.024158889427781105, 0.02415132336318493, 0.02393181435763836, 0.02392498403787613, 0.0238482728600502, 0.02385561540722847, 0.023885874077677727];[0.04368593543767929, 0.041428159922361374, 0.04216672480106354, 0.040472231805324554, 0.03741518035531044, 0.04348732531070709, 0.038137104362249374, 0.036494217813014984, 0.04175838828086853, 0.03672398626804352, 0.03663954883813858, 0.03630527853965759, 0.03614185005426407, 0.039078254252672195, 0.03575333580374718, 0.036509208381175995, 0.03791309893131256, 0.03629067540168762, 0.03590427711606026, 0.03589043393731117]
102;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};72;1.0;1;64;200;328;Adam;0.001;minmax;36.61206674575806;109.91919708251952;2326595.5;1065.875244140625;916.8954467773438;0.0474327603523155;0.0483979433774948;[0.2771455645561218, 0.04947962611913681, 0.03685019537806511, 0.03239482641220093, 0.0303717702627182, 0.029355036094784737, 0.028679460287094116, 0.027555201202630997, 0.027378275990486145, 0.02670436166226864, 0.026656048372387886, 0.02618730254471302, 0.025995761156082153, 0.02579420618712902, 0.02598634921014309, 0.025394700467586517, 0.025439484044909477, 0.02549857832491398];[0.05859864130616188, 0.04616755619645119, 0.04172059893608093, 0.03981383144855499, 0.03865562006831169, 0.038037050515413284, 0.039375726133584976, 0.03794798254966736, 0.03746664896607399, 0.03702527657151222, 0.039539314806461334, 0.03890502452850342, 0.036296501755714417, 0.03868340328335762, 0.03662902116775513, 0.03905535116791725, 0.03646702319383621, 0.040339354425668716]
103;demand;mlp;0;{'hidden_layers': [32]};72;1.0;1;64;200;328;Adam;0.001;minmax;0.0114986896514892;23.86343669891357;2282436.0;1012.0031127929688;850.0006103515625;0.0448437507952927;0.0459562167525291;[0.06763600558042526, 0.03211906924843788, 0.02917061559855938, 0.02807878702878952, 0.027093321084976196, 0.026421701535582542, 0.026157112792134285, 0.025980763137340546, 0.025492893531918526, 0.0252974946051836, 0.025094619020819664, 0.024987122043967247, 0.02490689978003502, 0.025010118260979652, 0.024717500433325768, 0.024774828925728798, 0.024558579549193382, 0.02437417022883892, 0.024379532784223557, 0.024307243525981903, 0.024340741336345673, 0.0241940189152956, 0.02418237365782261];[0.05112128332257271, 0.04304066672921181, 0.04472034424543381, 0.03968490660190582, 0.03972095623612404, 0.038302432745695114, 0.0396345816552639, 0.037993792444467545, 0.03969613090157509, 0.03790414705872536, 0.036794669926166534, 0.03694971278309822, 0.03699786216020584, 0.03782535344362259, 0.0396590381860733, 0.036471471190452576, 0.036098070442676544, 0.036079857498407364, 0.036424748599529266, 0.03799717128276825, 0.03801487386226654, 0.03799760341644287, 0.037435147911310196]
104;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;1.333334;1;32;200;654;Adam;0.001;minmax;0.0221738815307617;60.64119219779968;2124861.5;986.4324340820312;827.1881713867188;0.0433300624879858;0.0442158058285713;[0.04449052736163139, 0.028054550290107727, 0.026312535628676414, 0.025764532387256622, 0.02567555569112301, 0.02533668465912342, 0.025101710110902786, 0.024985404685139656, 0.024852121248841286, 0.02485087513923645, 0.024452021345496178, 0.0245194248855114, 0.02441623993217945, 0.024313203990459442, 0.024206848815083504, 0.024027906358242035, 0.024062015116214752, 0.023939961567521095, 0.02396536059677601, 0.023767441511154175, 0.023767974227666855, 0.023659201338887215, 0.02383560501039028];[0.043799370527267456, 0.040109992027282715, 0.038499582558870316, 0.04293961822986603, 0.03906087949872017, 0.03750091418623924, 0.0382239930331707, 0.037538446485996246, 0.037481702864170074, 0.03861731290817261, 0.03947855159640312, 0.041218288242816925, 0.036635223776102066, 0.03893774002790451, 0.03710680082440376, 0.03836117312312126, 0.03962515667080879, 0.03638402000069618, 0.03709949925541878, 0.036872200667858124, 0.03933408856391907, 0.03737111762166023, 0.03642633557319641]
105;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};72;1.333334;1;32;200;654;Adam;0.001;minmax;52.28753590583801;214.965487241745;2306366.75;1028.186767578125;864.107177734375;0.0454327928973019;0.0464880876243114;[0.28329339623451233, 0.04765886813402176, 0.035792432725429535, 0.031802576035261154, 0.03051435947418213, 0.028789492323994637, 0.028314730152487755, 0.02750210464000702, 0.02702411450445652, 0.026952872052788734, 0.026240695267915726, 0.026067646220326424, 0.025704337283968925, 0.02561403252184391, 0.025480613112449646, 0.025540685281157494, 0.025147097185254097, 0.02488679811358452, 0.02527429535984993];[0.05814695358276367, 0.04423533007502556, 0.049307968467473984, 0.04539802297949791, 0.03957466036081314, 0.03843601793050766, 0.039675336331129074, 0.03795842453837395, 0.03756727650761604, 0.0382043831050396, 0.038073256611824036, 0.039149004966020584, 0.04057633504271507, 0.037273142486810684, 0.037463534623384476, 0.03861653432250023, 0.040034301578998566, 0.04357663542032242, 0.03805537521839142]
106;demand;mlp;0;{'hidden_layers': [32]};72;1.333334;1;32;200;654;Adam;0.001;minmax;0.0095412731170654;47.418944120407104;2340006.0;1015.63427734375;849.3662109375;0.0449981275673093;0.0462933257222175;[0.057010430842638016, 0.0297708623111248, 0.027951126918196678, 0.027024831622838974, 0.026654023677110672, 0.026105443015694618, 0.026003530248999596, 0.025939807295799255, 0.02529546245932579, 0.025177285075187683, 0.025175081565976143, 0.024904126301407814, 0.02484292909502983, 0.024734385311603546, 0.024589378386735916, 0.02465350739657879, 0.02441065013408661, 0.02440173737704754, 0.024412894621491432, 0.02443498931825161, 0.024312635883688927, 0.024231180548667908, 0.024215804412961006, 0.024077007547020912];[0.04511262848973274, 0.04256356507539749, 0.041463710367679596, 0.042138416320085526, 0.04014167562127113, 0.041905272752046585, 0.03919435665011406, 0.038060128688812256, 0.03939134255051613, 0.04185408353805542, 0.0371360257267952, 0.037696756422519684, 0.03721713647246361, 0.036816466599702835, 0.03713630512356758, 0.03633803129196167, 0.03799973055720329, 0.037028584629297256, 0.03633325546979904, 0.03736022859811783, 0.03674229979515076, 0.03639749810099602, 0.03665409982204437, 0.037395499646663666]
107;demand;lstm;0;{'layers': 1, 'units': 128, 'return_sequence': False, 'recurrent_dropout': 0, 'dense_dropout': 0.2, 'dense_layers': [32, 64, 128]};72;1.333334;1;64;200;327;Adam;0.001;minmax;0.0419826507568359;19.196839332580566;2191907.25;1000.2493286132812;839.9378051757812;0.0441610651293181;0.0451577380299568;[0.057485830038785934, 0.028969213366508484, 0.027159178629517555, 0.026224268600344658, 0.025605464354157448, 0.025310810655355453, 0.02515966072678566, 0.025032568722963333, 0.024868953973054886, 0.024664774537086487, 0.024498824030160904, 0.024360375478863716, 0.024477344006299973, 0.024286188185214996, 0.024246061220765114, 0.02400166727602482, 0.023927388712763786];[0.0463743731379509, 0.04270080104470253, 0.04011530429124832, 0.038574498146772385, 0.037501826882362366, 0.03741048648953438, 0.03867547586560249, 0.04166523739695549, 0.03777580335736275, 0.03671253100037575, 0.03666285052895546, 0.03615390509366989, 0.03903638944029808, 0.037268348038196564, 0.039078548550605774, 0.03616124019026756, 0.03698953613638878]
108;demand;tcn;0;{'nb_stacks': 3, 'nb_filters': 64, 'dilations': [1, 2, 4, 8], 'kernel_size': 3, 'return_sequences': False, 'tcn_dropout': 0.2, 'dense_dropout': 0.2, 'dense_layers': [64, 32]};72;1.333334;1;64;200;327;Adam;0.001;minmax;0.0917942523956298;105.40649461746216;2354438.75;1050.3953857421875;891.3047485351562;0.0466645044153433;0.0477490909397602;[0.3322339653968811, 0.05732876434922218, 0.04038258641958237, 0.03399753198027611, 0.03158792480826378, 0.03064400888979435, 0.0294053815305233, 0.028656408190727234, 0.02782626822590828, 0.027355346828699112, 0.027134791016578674, 0.02663624845445156, 0.02653603069484234, 0.02619028091430664, 0.02600359171628952, 0.025884173810482025, 0.025385024026036263, 0.025436878204345703, 0.025312097743153572, 0.025243839249014854, 0.025061877444386482];[0.07843851298093796, 0.05078475922346115, 0.04291112348437309, 0.041609421372413635, 0.040000975131988525, 0.03973064199090004, 0.03844583407044411, 0.0380147248506546, 0.03859427198767662, 0.0428183376789093, 0.03706030920147896, 0.04235842823982239, 0.03922240436077118, 0.0377977192401886, 0.039541568607091904, 0.0368301160633564, 0.037514302879571915, 0.03914745897054672, 0.041952021420001984, 0.03700454533100128, 0.0392557755112648]
