;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;mse;rmse;mae;wape;mape;LOSS;VAL_LOSS
256;supply;xgb;256;('gbtree', 300, 5, 0.5, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0454127788543701;1104.7410027980804;932299.9;730.65356;606.13153;0.041233518729528;0.042845424;;
257;supply;xgb;257;('gbtree', 300, 5, 0.5, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0466251373291015;1366.116955757141;930773.0;714.00287;590.4501;0.0398016322478232;0.041315794;;
258;supply;xgb;258;('gbtree', 300, 5, 0.5, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0512523651123046;1179.5095632076263;910438.9;686.2078;565.8853;0.0377664938354542;0.039186593;;
259;supply;xgb;259;('gbtree', 300, 5, 0.5, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0776352882385253;2256.927031517029;900994.94;659.9325;542.1369;0.0358255681287472;0.037186284;;
260;supply;xgb;260;('gbtree', 300, 5, 0.5, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0418822765350341;961.1698250770568;910264.9;718.8152;595.3238;0.0406189511555628;0.04222787;;
261;supply;xgb;261;('gbtree', 300, 5, 0.5, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.050339937210083;1189.8857040405271;917389.6;702.7079;578.4164;0.0391386246370092;0.040651012;;
262;supply;xgb;262;('gbtree', 300, 5, 0.5, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0551555156707763;2223.659969568253;900774.2;677.5219;557.3413;0.0372696239251411;0.038687833;;
263;supply;xgb;263;('gbtree', 300, 5, 0.5, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0703799724578857;3024.4730639457703;899758.2;658.56805;542.2038;0.0358213685327489;0.037161093;;
264;supply;xgb;264;('gbtree', 300, 5, 0.5, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.048065185546875;935.8437864780426;914625.06;721.13995;597.3113;0.0407074450712994;0.04231438;;
265;supply;xgb;265;('gbtree', 300, 5, 0.5, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0485520362854003;1542.30122590065;905936.44;703.7204;580.47296;0.0391039151719934;0.040594067;;
266;supply;xgb;266;('gbtree', 300, 5, 0.5, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0605382919311523;1365.7973642349243;916249.25;689.8436;566.7993;0.037723216284498;0.039129;;
267;supply;xgb;267;('gbtree', 300, 5, 0.5, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0696878433227539;2463.237203359604;896598.4;655.1339;537.68024;0.0354827849612369;0.0368401;;
268;supply;xgb;268;('gbtree', 300, 5, 0.5, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0484030246734619;1161.1910133361816;922703.5;725.5545;602.4606;0.0409577890893235;0.042555347;;
269;supply;xgb;269;('gbtree', 300, 5, 0.5, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0396115779876709;729.1874468326569;922398.94;708.7778;584.36096;0.0393264618504489;0.040806193;;
270;supply;xgb;270;('gbtree', 300, 5, 0.5, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0397274494171142;1819.7565557956696;921550.1;687.5467;565.3216;0.0376430613664567;0.039053097;;
271;supply;xgb;271;('gbtree', 300, 5, 0.5, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0498616695404052;2343.0360345840454;905278.94;658.2186;540.3455;0.0356476817596175;0.03699109;;
272;supply;xgb;272;('gbtree', 300, 5, 0.6, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0456693172454834;695.9843361377716;900858.94;709.70465;587.7668;0.0401930856179768;0.041806027;;
273;supply;xgb;273;('gbtree', 300, 5, 0.6, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0531039237976074;1041.0326442718506;910038.4;700.13043;577.0284;0.0389499732725029;0.04046641;;
274;supply;xgb;274;('gbtree', 300, 5, 0.6, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0539193153381347;2255.08260512352;909389.94;681.81146;563.225;0.0374719056289127;0.038881492;;
275;supply;xgb;275;('gbtree', 300, 5, 0.6, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0686793327331543;2616.702560663224;902350.8;653.5854;539.534;0.0355459819726119;0.03689997;;
276;supply;xgb;276;('gbtree', 300, 5, 0.6, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0447175502777099;322.7030756473541;908255.9;712.6661;590.26215;0.0402933142886924;0.0419103;;
277;supply;xgb;277;('gbtree', 300, 5, 0.6, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0525038242340087;1378.959169626236;909866.94;701.24817;578.9174;0.0389656513467033;0.040460795;;
278;supply;xgb;278;('gbtree', 300, 5, 0.6, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0388851165771484;942.8230786323549;901226.25;675.3939;556.2803;0.0370528625779205;0.038448554;;
279;supply;xgb;279;('gbtree', 300, 5, 0.6, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0725491046905517;1800.167727947235;922308.6;666.0283;550.9357;0.0361177491819574;0.03745621;;
280;supply;xgb;280;('gbtree', 300, 5, 0.6, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0341484546661376;814.1445956230164;913525.1;716.59265;595.52423;0.0405328997220845;0.042126298;;
281;supply;xgb;281;('gbtree', 300, 5, 0.6, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0542223453521728;1188.076374053955;912325.8;702.7221;580.9176;0.0390236159266254;0.040502653;;
282;supply;xgb;282;('gbtree', 300, 5, 0.6, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0573196411132812;2334.151458978653;923039.25;686.5008;567.00867;0.037625542110187;0.039015386;;
283;supply;xgb;283;('gbtree', 300, 5, 0.6, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0764567852020263;2466.885241508484;907801.8;656.7411;542.5461;0.0355529873218251;0.036868725;;
284;supply;xgb;284;('gbtree', 300, 5, 0.6, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0378873348236084;961.1238839626312;907216.94;715.171;591.84454;0.0403254636773609;0.041926913;;
285;supply;xgb;285;('gbtree', 300, 5, 0.6, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0481114387512207;1566.8811311721802;904999.0;696.0878;574.73944;0.0386819198906984;0.040153816;;
286;supply;xgb;286;('gbtree', 300, 5, 0.6, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0535924434661865;2417.925986289978;922523.3;682.9893;562.82556;0.0373625918481639;0.038764395;;
287;supply;xgb;287;('gbtree', 300, 5, 0.6, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0660958290100097;3432.784773826599;903848.75;653.36865;539.81165;0.03539377752305;0.036719024;;
288;supply;xgb;288;('gbtree', 300, 5, 0.8, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0520088672637939;1133.573279619217;914404.6;712.963;592.097;0.0404338523677816;0.042052988;;
289;supply;xgb;289;('gbtree', 300, 5, 0.8, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0449647903442382;1561.4999282360077;897778.75;690.39984;571.23724;0.0385089173271464;0.040007282;;
290;supply;xgb;290;('gbtree', 300, 5, 0.8, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0387983322143554;1575.3633685112;905251.1;673.09503;556.846;0.0369922425432411;0.038394567;;
291;supply;xgb;291;('gbtree', 300, 5, 0.8, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0687606334686279;2487.2387385368347;898654.94;647.6613;538.56635;0.0352569058643142;0.03658874;;
292;supply;xgb;292;('gbtree', 300, 5, 0.8, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0435695648193359;909.88578248024;898576.0;706.5948;585.9791;0.0400038553001978;0.041625388;;
293;supply;xgb;293;('gbtree', 300, 5, 0.8, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.054527997970581;797.7990584373474;899892.5;690.7325;570.4432;0.0383937468460949;0.03987451;;
294;supply;xgb;294;('gbtree', 300, 5, 0.8, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.061976671218872;1650.520965576172;879456.4;658.2502;542.47473;0.0361090149822273;0.037503373;;
295;supply;xgb;295;('gbtree', 300, 5, 0.8, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0683972835540771;2297.2101509571075;896492.44;645.1336;535.3131;0.0350468901591357;0.036374845;;
296;supply;xgb;296;('gbtree', 300, 5, 0.8, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0373048782348632;818.2986333370209;919500.94;715.51697;595.0355;0.0405076591080643;0.042107724;;
297;supply;xgb;297;('gbtree', 300, 5, 0.8, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0492277145385742;1117.9768323898315;908991.44;695.4967;575.4538;0.0386375449125146;0.040117525;;
298;supply;xgb;298;('gbtree', 300, 5, 0.8, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0663836002349853;1956.4081439971924;902753.75;667.3665;551.3097;0.0366035808144803;0.03799324;;
299;supply;xgb;299;('gbtree', 300, 5, 0.8, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0505130290985107;2173.943918466568;906881.2;649.85944;541.3893;0.0352965408391524;0.03661393;;
300;supply;xgb;300;('gbtree', 300, 5, 0.8, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0439825057983398;885.1425402164459;908479.1;710.4753;590.3358;0.0401744906522715;0.041773334;;
301;supply;xgb;301;('gbtree', 300, 5, 0.8, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0501415729522705;1291.548310995102;896414.56;687.31055;568.833;0.0382585308405795;0.039726168;;
302;supply;xgb;302;('gbtree', 300, 5, 0.8, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0623962879180908;1907.263606071472;916499.2;675.8893;561.76495;0.0371416862187282;0.038516764;;
303;supply;xgb;303;('gbtree', 300, 5, 0.8, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0644178390502929;1781.721797466278;906111.1;646.7457;537.7394;0.0350637646228711;0.036374617;;
304;supply;xgb;304;('gbtree', 300, 5, 1.0, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0458824634552001;1075.106565952301;910575.3;710.31195;589.10913;0.0402768371451098;0.041916747;;
305;supply;xgb;305;('gbtree', 300, 5, 1.0, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.049497365951538;932.6766119003296;889685.4;683.57056;565.41266;0.0381930278959146;0.039710138;;
306;supply;xgb;306;('gbtree', 300, 5, 1.0, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.053490400314331;2090.969804763794;897059.6;664.2992;550.3367;0.0366139585628976;0.03803769;;
307;supply;xgb;307;('gbtree', 300, 5, 1.0, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0690720081329345;2310.6698908805847;896707.7;641.1975;532.30255;0.0349275777484141;0.036278814;;
308;supply;xgb;308;('gbtree', 300, 5, 1.0, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0395359992980957;976.2395069599152;894329.5;699.8857;579.9904;0.0397324120246978;0.04136097;;
309;supply;xgb;309;('gbtree', 300, 5, 1.0, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0495600700378418;1520.766181230545;897868.75;687.6026;569.97705;0.0383992095764296;0.03989154;;
310;supply;xgb;310;('gbtree', 300, 5, 1.0, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0597074031829834;2148.5235357284546;892924.44;662.0682;547.90356;0.0364714112115913;0.037883893;;
311;supply;xgb;311;('gbtree', 300, 5, 1.0, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0637056827545166;2071.328160047531;891104.1;637.14087;527.45935;0.0346647958073174;0.03601235;;
312;supply;xgb;312;('gbtree', 300, 5, 1.0, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0443370342254638;682.536535024643;904688.75;705.16144;585.0136;0.0399844506991382;0.041602883;;
313;supply;xgb;313;('gbtree', 300, 5, 1.0, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0543000698089599;1344.6332149505615;905356.7;691.8831;574.4779;0.0385770694879575;0.040046476;;
314;supply;xgb;314;('gbtree', 300, 5, 1.0, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0572671890258789;1962.491332769394;893752.56;662.3137;548.5248;0.0363946026380597;0.037799437;;
315;supply;xgb;315;('gbtree', 300, 5, 1.0, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0759675502777099;3437.0531458854675;909798.56;646.8152;537.1647;0.0351111347654987;0.03643961;;
316;supply;xgb;316;('gbtree', 300, 5, 1.0, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0403313636779785;1106.4802391529083;905145.5;707.02673;585.80304;0.0399476675424109;0.041562956;;
317;supply;xgb;317;('gbtree', 300, 5, 1.0, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0453031063079834;1634.712482213974;897289.5;687.9862;570.1041;0.038302311900089;0.03977625;;
318;supply;xgb;318;('gbtree', 300, 5, 1.0, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0665748119354248;1992.4717786312103;917815.0;673.4902;559.34424;0.0369005445470268;0.038279902;;
319;supply;xgb;319;('gbtree', 300, 5, 1.0, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0677649974822998;3247.242141246796;896475.7;637.26056;529.236;0.0345917092021998;0.035922658;;
320;supply;xgb;320;('gbtree', 300, 10, 0.5, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0423557758331298;1029.4250326156616;880324.25;699.8678;578.4175;0.0397457681790715;0.041379303;;
321;supply;xgb;321;('gbtree', 300, 10, 0.5, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0439159870147705;1647.3902204036713;901880.5;699.8603;577.4291;0.0391569918726537;0.04069032;;
322;supply;xgb;322;('gbtree', 300, 10, 0.5, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0602092742919921;2155.520310163498;889002.75;677.1702;557.95575;0.0374804124271968;0.03892334;;
323;supply;xgb;323;('gbtree', 300, 10, 0.5, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0481171607971191;2219.881390094757;897699.5;665.3843;548.6648;0.0363758510965664;0.0377535;;
324;supply;xgb;324;('gbtree', 300, 10, 0.5, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0329985618591308;989.7857995033264;896258.06;712.125;590.74316;0.0403495422669826;0.041969758;;
325;supply;xgb;325;('gbtree', 300, 10, 0.5, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0455806255340576;1238.741331577301;894905.0;693.932;573.0981;0.0389558113858664;0.040486626;;
326;supply;xgb;326;('gbtree', 300, 10, 0.5, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0649123191833496;1253.5139417648315;881661.6;675.6466;556.3817;0.0373022143764914;0.038740925;;
327;supply;xgb;327;('gbtree', 300, 10, 0.5, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0716052055358886;2632.9775342941284;876452.7;653.12445;537.47766;0.0357259333616564;0.037106656;;
328;supply;xgb;328;('gbtree', 300, 10, 0.5, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0465970039367675;670.9189631938934;905921.3;717.22327;595.2686;0.0406155641466778;0.042237736;;
329;supply;xgb;329;('gbtree', 300, 10, 0.5, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0575840473175048;1159.404295682907;902567.0;700.5817;577.842;0.0391169706243756;0.040636726;;
330;supply;xgb;330;('gbtree', 300, 10, 0.5, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0541515350341796;1481.0561757087708;891572.44;676.94617;557.552;0.0373188804775532;0.038758315;;
331;supply;xgb;331;('gbtree', 300, 10, 0.5, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0629956722259521;2474.384164094925;892353.4;660.8136;544.1081;0.036046866904568;0.0374228;;
332;supply;xgb;332;('gbtree', 300, 10, 0.5, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0426454544067382;755.6606028079987;901755.06;713.74805;592.6029;0.0404710407871426;0.04208358;;
333;supply;xgb;333;('gbtree', 300, 10, 0.5, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0523808002471923;1456.001568555832;894380.5;695.0171;572.8767;0.0387972995460256;0.040321734;;
334;supply;xgb;334;('gbtree', 300, 10, 0.5, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0575230121612548;2119.522194623947;881579.3;671.20105;550.97437;0.0369465167697204;0.03838967;;
335;supply;xgb;335;('gbtree', 300, 10, 0.5, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0780372619628906;3300.798220872879;875890.375;649.04931640625;534.0538940429688;0.0354399482439871;0.0368028655648231;;
336;supply;xgb;336;('gbtree', 300, 10, 0.6, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0370528697967529;1092.3019869327543;893001.625;705.14111328125;583.953125;0.0400478317533918;0.0416859723627567;;
337;supply;xgb;337;('gbtree', 300, 10, 0.6, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0430250167846679;1610.695377588272;884722.125;686.4510498046875;567.2047729492188;0.0384737995189889;0.0399960801005363;;
338;supply;xgb;338;('gbtree', 300, 10, 0.6, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.1535868644714355;7000.810888051987;877151.1875;664.7698364257812;548.2163696289062;0.0368228540953722;0.0382616706192493;;
339;supply;xgb;339;('gbtree', 300, 10, 0.6, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0758614540100097;3252.6220288276672;867678.6875;641.591064453125;529.742919921875;0.0351643600552451;0.0365409366786479;;
340;supply;xgb;340;('gbtree', 300, 10, 0.6, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0404236316680908;980.9806184768676;886966.625;704.1015014648438;583.8570556640625;0.0399646046960503;0.0415827222168445;;
341;supply;xgb;341;('gbtree', 300, 10, 0.6, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0528178215026855;1239.8763327598572;873012.8125;681.671875;562.3234252929688;0.0381664682328621;0.0396718792617321;;
342;supply;xgb;342;('gbtree', 300, 10, 0.6, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0594215393066406;2241.919486999512;883593.3125;665.1420288085938;549.56298828125;0.0368735884064027;0.0383159145712852;;
343;supply;xgb;343;('gbtree', 300, 10, 0.6, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0724520683288574;4407.570676326752;874784.4375;644.4047241210938;531.1209716796875;0.0352141206042785;0.0365946963429451;;
344;supply;xgb;344;('gbtree', 300, 10, 0.6, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0455999374389648;1022.6538655757904;892462.875;707.6755981445312;587.3132934570312;0.0401368165391773;0.0417538955807685;;
345;supply;xgb;345;('gbtree', 300, 10, 0.6, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0484735965728759;1511.2943623065948;891791.8125;691.4149780273438;572.4776611328125;0.0386937196060144;0.0402004271745681;;
346;supply;xgb;346;('gbtree', 300, 10, 0.6, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0578389167785644;1423.2703289985657;881601.875;668.9234008789062;550.6705322265625;0.0368475566691266;0.0382677912712097;;
347;supply;xgb;347;('gbtree', 300, 10, 0.6, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0758674144744873;3061.0711715221405;879791.5;646.9121704101562;534.3162231445312;0.0353476236049918;0.0367056168615818;;
348;supply;xgb;348;('gbtree', 300, 10, 0.6, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0464386940002441;1029.5010664463043;890649.8125;705.3029174804688;584.6880493164062;0.0399867328343569;0.0416005067527294;;
349;supply;xgb;349;('gbtree', 300, 10, 0.6, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.049802541732788;1610.5372099876404;899724.0;695.1146850585938;574.6262817382812;0.0388489311191652;0.0403717793524265;;
350;supply;xgb;350;('gbtree', 300, 10, 0.6, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0564327239990234;1584.7354106903076;879474.4375;665.6101684570312;548.7168579101562;0.0367215687264217;0.0381344445049762;;
351;supply;xgb;351;('gbtree', 300, 10, 0.6, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0661201477050781;2486.229693889618;879227.375;646.2998657226562;531.861572265625;0.0350961122134346;0.0364461466670036;;
352;supply;xgb;352;('gbtree', 300, 10, 0.8, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0454766750335693;1091.6479732990265;891246.5625;697.9010620117188;578.394775390625;0.0397583776037669;0.0414011813700199;;
353;supply;xgb;353;('gbtree', 300, 10, 0.8, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0428619384765625;1635.541442155838;874675.0625;675.4922485351562;557.7340087890625;0.0378909893085936;0.0394207201898098;;
354;supply;xgb;354;('gbtree', 300, 10, 0.8, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0396857261657714;1876.4089620113373;872001.875;657.98486328125;543.6702270507812;0.0363807671886659;0.0378169678151607;;
355;supply;xgb;355;('gbtree', 300, 10, 0.8, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0642457008361816;2355.446709632873;848551.25;619.2673950195312;509.267578125;0.0339013855744501;0.0352859422564506;;
356;supply;xgb;356;('gbtree', 300, 10, 0.8, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0438859462738037;1103.9664561748505;874520.0625;689.8096313476562;571.4005126953125;0.0393003406506413;0.0409400016069412;;
357;supply;xgb;357;('gbtree', 300, 10, 0.8, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0501575469970703;1614.2879252433777;865452.0;672.3904418945312;554.6797485351562;0.0376584205836696;0.039183996617794;;
358;supply;xgb;358;('gbtree', 300, 10, 0.8, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.0382068157196044;2015.4437282085416;852397.125;644.7027587890625;529.9730834960938;0.0356000980392748;0.0370444729924202;;
359;supply;xgb;359;('gbtree', 300, 10, 0.8, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.0762054920196533;2071.901617288589;848938.125;620.1704711914062;510.8382873535156;0.0338992519499553;0.0352671146392822;;
360;supply;xgb;360;('gbtree', 300, 10, 0.8, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0467445850372314;1134.0796098709106;880802.0;693.815185546875;574.7621459960938;0.0394514857528056;0.0410820022225379;;
361;supply;xgb;361;('gbtree', 300, 10, 0.8, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0427806377410888;1651.4354498386383;868075.4375;671.4030151367188;553.7630615234375;0.0375467692929935;0.0390586629509925;;
362;supply;xgb;362;('gbtree', 300, 10, 0.8, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0610771179199218;2398.54989862442;862818.5;650.5252685546875;537.1666870117188;0.0359242164600314;0.0373374707996845;;
363;supply;xgb;363;('gbtree', 300, 10, 0.8, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.0647079944610595;1909.4221076965327;857801.0;626.281982421875;516.5945434570312;0.0341485052952011;0.0355094484984874;;
364;supply;xgb;364;('gbtree', 300, 10, 0.8, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0410637855529785;1135.1821808815002;882867.5625;695.1547241210938;575.0633544921875;0.0394630318658955;0.0410960726439952;;
365;supply;xgb;365;('gbtree', 300, 10, 0.8, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0482068061828613;1683.6313662528992;871495.0;674.6392211914062;557.5036010742188;0.0377452564716385;0.0392400212585926;;
366;supply;xgb;366;('gbtree', 300, 10, 0.8, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0598480701446533;2282.105566263199;867040.5625;651.1953125;537.4000854492188;0.0359021708559434;0.0373185388743877;;
367;supply;xgb;367;('gbtree', 300, 10, 0.8, 1.0, 6);24;3.0;1;;;;Adam;;minmax;0.0718724727630615;3024.936799764633;869602.0;633.6602172851562;523.73046875;0.0344794608122548;0.0358259379863739;;
368;supply;xgb;368;('gbtree', 300, 10, 1.0, 0.5, 3);24;3.0;1;;;;Adam;;minmax;0.0484004020690918;981.1950976848602;889929.6875;696.5021362304688;576.9892578125;0.0396832140717989;0.0413388907909393;;
369;supply;xgb;369;('gbtree', 300, 10, 1.0, 0.5, 4);24;3.0;1;;;;Adam;;minmax;0.0470383167266845;1285.4866864681244;879032.0;675.52783203125;557.8096313476562;0.0378911979796149;0.0394315086305141;;
370;supply;xgb;370;('gbtree', 300, 10, 1.0, 0.5, 5);24;3.0;1;;;;Adam;;minmax;0.0509600639343261;1874.595850944519;857974.875;644.580810546875;530.5452880859375;0.035728369914184;0.037190917879343;;
371;supply;xgb;371;('gbtree', 300, 10, 1.0, 0.5, 6);24;3.0;1;;;;Adam;;minmax;0.0814664363861084;2619.024361848831;861721.6875;624.2665405273438;515.2393798828125;0.0342397906877958;0.0356456339359283;;
372;supply;xgb;372;('gbtree', 300, 10, 1.0, 0.6, 3);24;3.0;1;;;;Adam;;minmax;0.0459516048431396;960.4774518013;890023.9375;696.2285766601562;576.520751953125;0.0396109660469401;0.0412512570619583;;
373;supply;xgb;373;('gbtree', 300, 10, 1.0, 0.6, 4);24;3.0;1;;;;Adam;;minmax;0.0444011688232421;1484.5282516479492;873974.5;671.7037963867188;555.0389404296875;0.0376665737889381;0.0391915403306484;;
374;supply;xgb;374;('gbtree', 300, 10, 1.0, 0.6, 5);24;3.0;1;;;;Adam;;minmax;0.037595510482788;1739.865432024002;859759.0;642.9821166992188;529.9775390625;0.0356338137357292;0.037086933851242;;
375;supply;xgb;375;('gbtree', 300, 10, 1.0, 0.6, 6);24;3.0;1;;;;Adam;;minmax;0.083465576171875;2297.768732309341;856157.75;622.1994018554688;514.1253051757812;0.0341330061017598;0.0355137549340724;;
376;supply;xgb;376;('gbtree', 300, 10, 1.0, 0.8, 3);24;3.0;1;;;;Adam;;minmax;0.0419988632202148;553.9392876625061;889509.125;695.779296875;576.4549560546875;0.0395534898795184;0.041188258677721;;
377;supply;xgb;377;('gbtree', 300, 10, 1.0, 0.8, 4);24;3.0;1;;;;Adam;;minmax;0.0296721458435058;941.9642708301544;863482.375;665.4656982421875;548.5042724609375;0.0372614919522019;0.0387844704091548;;
378;supply;xgb;378;('gbtree', 300, 10, 1.0, 0.8, 5);24;3.0;1;;;;Adam;;minmax;0.0627000331878662;1817.720139503479;859352.0625;642.8132934570312;529.9495849609375;0.0355204233480705;0.0369569510221481;;
379;supply;xgb;379;('gbtree', 300, 10, 1.0, 0.8, 6);24;3.0;1;;;;Adam;;minmax;0.061009407043457;2581.0997285842896;857263.375;622.154296875;513.4575805664062;0.0339773129384842;0.0353405810892581;;
380;supply;xgb;380;('gbtree', 300, 10, 1.0, 1.0, 3);24;3.0;1;;;;Adam;;minmax;0.0392749309539794;833.0410251617432;880688.25;689.9298095703125;571.109619140625;0.0392086804553697;0.0408504977822303;;
381;supply;xgb;381;('gbtree', 300, 10, 1.0, 1.0, 4);24;3.0;1;;;;Adam;;minmax;0.0467150211334228;862.3540458679199;873478.9375;671.5218505859375;555.6415405273438;0.0376426800461501;0.0391450896859169;;
382;supply;xgb;382;('gbtree', 300, 10, 1.0, 1.0, 5);24;3.0;1;;;;Adam;;minmax;0.0538733005523681;2207.7884640693665;872541.375;651.3970947265625;538.73486328125;0.0359315880021199;0.037349198013544;;
